word,fre,log_frequency,len,pos,difficult_ug,lexical_difficulty
conventions,1,0.6931471805599453,11,NNS,0.0,0.0
counselling,1,0.6931471805599453,11,VBG,0.0,0.0
counterfeit,1,0.6931471805599453,11,JJ,0.0,0.0
countryside,1,0.6931471805599453,11,NN,0.0,0.0
culminating,1,0.6931471805599453,11,VBG,0.0,0.0
daydreaming,1,0.6931471805599453,11,VBG,0.0,0.0
delineating,1,0.6931471805599453,11,VBG,0.0,0.0
demonstrate,1,0.6931471805599453,11,JJ,0.0,0.0
description,6,1.9459101490553132,11,NN,0.0,0.0
destruction,2,1.0986122886681096,11,NN,0.0,0.0
determining,1,0.6931471805599453,11,VBG,0.0,0.0
development,4,1.6094379124341003,11,NN,0.0,0.0
differences,2,1.0986122886681096,11,NNS,0.0,0.0
disciplined,1,0.6931471805599453,11,VBD,0.0,0.0
discordance,1,0.6931471805599453,11,NN,0.0,0.0
discoveries,1,0.6931471805599453,11,NNS,0.0,0.0
disgraceful,1,0.6931471805599453,11,JJ,0.0,0.0
disparities,4,1.6094379124341003,11,NNS,0.0,0.0
distributes,1,0.6931471805599453,11,NNS,0.0,0.0
diversities,1,0.6931471805599453,11,NNS,0.0,0.0
earnestness,1,0.6931471805599453,11,VBP,0.0,0.0
educational,13,2.639057329615259,11,JJ,0.0,0.0
emotionally,1,0.6931471805599453,11,RB,0.0,0.0
emphasising,1,0.6931471805599453,11,VBG,0.0,0.0
encountered,1,0.6931471805599453,11,VBD,0.0,0.0
engendering,1,0.6931471805599453,11,NN,0.0,0.0
environment,6,1.9459101490553132,11,NN,0.0,0.0
established,5,1.791759469228055,11,VBN,0.0,0.0
establishes,2,1.0986122886681096,11,NNS,0.0,0.0
expectation,1,0.6931471805599453,11,NN,0.0,0.0
experiments,6,1.9459101490553132,11,NNS,0.0,0.0
explanation,1,0.6931471805599453,11,NN,0.0,0.0
fantastical,1,0.6931471805599453,11,JJ,0.0,0.0
fascinating,1,0.6931471805599453,11,NN,0.0,0.0
foregrounds,1,0.6931471805599453,11,VBP,0.0,0.0
formulating,1,0.6931471805599453,11,VBG,0.0,0.0
fortunately,1,0.6931471805599453,11,RB,0.0,0.0
generations,2,1.0986122886681096,11,NNS,0.0,0.0
governments,1,0.6931471805599453,11,NNS,0.0,0.0
grandmother,1,0.6931471805599453,11,NN,0.0,0.0
ideological,3,1.3862943611198906,11,JJ,0.0,0.0
imperialism,4,1.6094379124341003,11,NN,0.0,0.0
impertinent,1,0.6931471805599453,11,NN,0.0,0.0
implication,1,0.6931471805599453,11,NN,0.0,0.0
importantly,1,0.6931471805599453,11,RB,0.0,0.0
impregnable,1,0.6931471805599453,11,JJ,0.0,0.0
inaugurated,1,0.6931471805599453,11,VBD,0.0,0.0
incantatory,1,0.6931471805599453,11,JJ,0.0,0.0
indifferent,1,0.6931471805599453,11,JJ,0.0,0.0
individuals,1,0.6931471805599453,11,NNS,0.0,0.0
information,5,1.791759469228055,11,NN,0.0,0.0
inheritance,2,1.0986122886681096,11,NN,0.0,0.0
innumerable,1,0.6931471805599453,11,JJ,0.0,0.0
interaction,2,1.0986122886681096,11,NN,0.0,0.0
interfering,1,0.6931471805599453,11,VBG,0.0,0.0
interpreted,2,1.0986122886681096,11,JJ,0.0,0.0
interregnum,4,1.6094379124341003,11,NN,0.0,0.0
introducing,1,0.6931471805599453,11,VBG,0.0,0.0
investigate,1,0.6931471805599453,11,JJ,0.0,0.0
involvement,1,0.6931471805599453,11,NN,0.0,0.0
lamentation,1,0.6931471805599453,11,NN,0.0,0.0
mahabharata,1,0.6931471805599453,11,JJ,0.0,0.0
materialism,1,0.6931471805599453,11,NN,0.0,0.0
materialist,1,0.6931471805599453,11,NN,0.0,0.0
mercenaries,1,0.6931471805599453,11,NNS,0.0,0.0
nationalist,2,1.0986122886681096,11,JJ,0.0,0.0
nationality,1,0.6931471805599453,11,NN,0.0,0.0
necessarily,1,0.6931471805599453,11,RB,0.0,0.0
necessities,1,0.6931471805599453,11,NNS,0.0,0.0
opportunity,2,1.0986122886681096,11,NN,0.0,0.0
originality,1,0.6931471805599453,11,NN,0.0,0.0
overwhelmed,1,0.6931471805599453,11,JJ,0.0,0.0
parallelism,1,0.6931471805599453,11,NN,0.0,0.0
paramountcy,1,0.6931471805599453,11,NN,0.0,0.0
participant,1,0.6931471805599453,11,NN,0.0,0.0
participate,3,1.3862943611198906,11,NN,0.0,0.0
perceptions,1,0.6931471805599453,11,NNS,0.0,0.0
permanently,1,0.6931471805599453,11,RB,0.0,0.0
persecuting,1,0.6931471805599453,11,VBG,0.0,0.0
personality,5,1.791759469228055,11,NN,0.0,0.0
philosopher,1,0.6931471805599453,11,NN,0.0,0.0
playwrights,1,0.6931471805599453,11,NNS,0.0,0.0
possibility,1,0.6931471805599453,11,NN,0.0,0.0
predictable,1,0.6931471805599453,11,JJ,0.0,0.0
preparation,1,0.6931471805599453,11,NN,0.0,0.0
primitivism,1,0.6931471805599453,11,NN,0.0,0.0
progressive,3,1.3862943611198906,11,JJ,0.0,0.0
punishments,2,1.0986122886681096,11,NNS,0.0,0.0
realization,4,1.6094379124341003,11,NN,0.0,0.0
reluctantly,1,0.6931471805599453,11,RB,0.0,0.0
reorganized,1,0.6931471805599453,11,VBN,0.0,0.0
replacement,1,0.6931471805599453,11,NN,0.0,0.0
replicating,2,1.0986122886681096,11,VBG,0.0,0.0
represented,7,2.0794415416798357,11,VBN,0.0,0.0
residential,1,0.6931471805599453,11,JJ,0.0,0.0
responsible,5,1.791759469228055,11,JJ,0.0,0.0
revolutions,1,0.6931471805599453,11,NNS,0.0,0.0
segregation,1,0.6931471805599453,11,NN,0.0,0.0
sensitivity,1,0.6931471805599453,11,NN,0.0,0.0
settlements,2,1.0986122886681096,11,NNS,0.0,0.0
significant,10,2.3978952727983707,11,JJ,0.0,0.0
smouldering,1,0.6931471805599453,11,VBG,0.0,0.0
speculative,1,0.6931471805599453,11,JJ,0.0,0.0
spontaneity,1,0.6931471805599453,11,NN,0.0,0.0
spontaneous,1,0.6931471805599453,11,JJ,0.0,0.0
subjugation,1,0.6931471805599453,11,NN,0.0,0.0
subsistence,2,1.0986122886681096,11,NN,0.0,0.0
substantial,1,0.6931471805599453,11,JJ,0.0,0.0
superiority,4,1.6094379124341003,11,NN,0.0,0.0
surrounding,2,1.0986122886681096,11,VBG,0.0,0.0
sympathetic,1,0.6931471805599453,11,JJ,0.0,0.0
symptomatic,1,0.6931471805599453,11,JJ,0.0,0.0
temperament,1,0.6931471805599453,11,NN,0.0,0.0
theological,1,0.6931471805599453,11,JJ,0.0,0.0
translation,2,1.0986122886681096,11,NN,0.0,0.0
uncivilized,2,1.0986122886681096,11,JJ,0.0,0.0
undertaking,1,0.6931471805599453,11,NN,0.0,0.0
unfortunate,2,1.0986122886681096,11,JJ,0.0,0.0
unknowingly,1,0.6931471805599453,11,RB,0.0,0.0
vivekananda,1,0.6931471805599453,11,VBP,0.0,0.0
accompanying,1,0.6931471805599453,12,VBG,0.0,0.0
achievements,3,1.3862943611198906,12,NNS,0.0,0.0
acknowledged,1,0.6931471805599453,12,VBD,0.0,0.0
associations,1,0.6931471805599453,12,NNS,0.0,0.0
authenticity,5,1.791759469228055,12,NN,0.0,0.0
breakthrough,1,0.6931471805599453,12,IN,0.0,0.0
civilization,3,1.3862943611198906,12,NN,0.0,0.0
colonialists,1,0.6931471805599453,12,VBZ,0.0,0.0
colonization,1,0.6931471805599453,12,NN,0.0,0.0
conservative,1,0.6931471805599453,12,JJ,0.0,0.0
considerably,1,0.6931471805599453,12,RB,0.0,0.0
consolidated,1,0.6931471805599453,12,VBD,0.0,0.0
constructive,1,0.6931471805599453,12,JJ,0.0,0.0
contribution,2,1.0986122886681096,12,NN,0.0,0.0
conversation,2,1.0986122886681096,12,NN,0.0,0.0
demonstrates,1,0.6931471805599453,12,VBZ,0.0,0.0
descriptions,3,1.3862943611198906,12,NNS,0.0,0.0
disappointed,1,0.6931471805599453,12,JJ,0.0,0.0
disturbances,1,0.6931471805599453,12,NNS,0.0,0.0
economically,1,0.6931471805599453,12,RB,0.0,0.0
enlightening,1,0.6931471805599453,12,VBG,0.0,0.0
experimental,1,0.6931471805599453,12,JJ,0.0,0.0
exploitation,1,0.6931471805599453,12,NN,0.0,0.0
expropriated,1,0.6931471805599453,12,VBD,0.0,0.0
frankenstein,1,0.6931471805599453,12,NN,0.0,0.0
geographical,2,1.0986122886681096,12,JJ,0.0,0.0
impressively,1,0.6931471805599453,12,RB,0.0,0.0
independence,6,1.9459101490553132,12,NN,0.0,0.0
investigates,1,0.6931471805599453,12,VBZ,0.0,0.0
legislations,2,1.0986122886681096,12,NNS,0.0,0.0
lilliputians,2,1.0986122886681096,12,VBZ,0.0,0.0
marginalized,1,0.6931471805599453,12,VBD,0.0,0.0
masquerading,1,0.6931471805599453,12,VBG,0.0,0.0
metaphorical,1,0.6931471805599453,12,JJ,0.0,0.0
missionaries,4,1.6094379124341003,12,NNS,0.0,0.0
mythological,1,0.6931471805599453,12,JJ,0.0,0.0
neighborhood,1,0.6931471805599453,12,NN,0.0,0.0
particularly,5,1.791759469228055,12,RB,0.0,0.0
philistinism,1,0.6931471805599453,12,NN,0.0,0.0
predecessors,1,0.6931471805599453,12,NNS,0.0,0.0
presentation,3,1.3862943611198906,12,NN,0.0,0.0
professional,3,1.3862943611198906,12,JJ,0.0,0.0
recollection,2,1.0986122886681096,12,NN,0.0,0.0
registration,2,1.0986122886681096,12,NN,0.0,0.0
relationship,7,2.0794415416798357,12,NN,0.0,0.0
relentlessly,2,1.0986122886681096,12,RB,0.0,0.0
restrictions,1,0.6931471805599453,12,NNS,0.0,0.0
resurrecting,1,0.6931471805599453,12,VBG,0.0,0.0
satisfaction,1,0.6931471805599453,12,NN,0.0,0.0
shortcomings,1,0.6931471805599453,12,NNS,0.0,0.0
singlehanded,1,0.6931471805599453,12,VBD,0.0,0.0
sociological,1,0.6931471805599453,12,JJ,0.0,0.0
sociologists,1,0.6931471805599453,12,NNS,0.0,0.0
stranglehold,1,0.6931471805599453,12,NN,0.0,0.0
subcontinent,1,0.6931471805599453,12,JJ,0.0,0.0
superstition,1,0.6931471805599453,12,NN,0.0,0.0
transitional,2,1.0986122886681096,12,JJ,0.0,0.0
transmission,1,0.6931471805599453,12,NN,0.0,0.0
unquenchable,1,0.6931471805599453,12,JJ,0.0,0.0
acknowledging,1,0.6931471805599453,13,VBG,0.0,0.0
antiapartheid,1,0.6931471805599453,13,JJ,0.0,0.0
autobiography,1,0.6931471805599453,13,NN,0.0,0.0
chillingworth,1,0.6931471805599453,13,NN,0.0,0.0
communicative,2,1.0986122886681096,13,JJ,0.0,0.0
comprehension,2,1.0986122886681096,13,NN,0.0,0.0
concentrating,1,0.6931471805599453,13,VBG,0.0,0.0
conscientious,1,0.6931471805599453,13,JJ,0.0,0.0
consciousness,4,1.6094379124341003,13,JJ,0.0,0.0
contemplating,1,0.6931471805599453,13,VBG,0.0,0.0
distinguished,1,0.6931471805599453,13,VBD,0.0,0.0
entertainment,1,0.6931471805599453,13,NN,0.0,0.0
establishment,6,1.9459101490553132,13,NN,0.0,0.0
experimenting,1,0.6931471805599453,13,VBG,0.0,0.0
extraordinary,1,0.6931471805599453,13,JJ,0.0,0.0
granddaughter,1,0.6931471805599453,13,RBR,0.0,0.0
inadvertently,1,0.6931471805599453,13,RB,0.0,0.0
individuality,5,1.791759469228055,13,NN,0.0,0.0
intrinsically,1,0.6931471805599453,13,RB,0.0,0.0
irresponsible,1,0.6931471805599453,13,JJ,0.0,0.0
justification,1,0.6931471805599453,13,NN,0.0,0.0
manifestation,2,1.0986122886681096,13,NN,0.0,0.0
manufacturing,2,1.0986122886681096,13,VBG,0.0,0.0
materialistic,1,0.6931471805599453,13,JJ,0.0,0.0
metamorphoses,1,0.6931471805599453,13,NNS,0.0,0.0
modernization,1,0.6931471805599453,13,NN,0.0,0.0
multicoloured,1,0.6931471805599453,13,VBD,0.0,0.0
neighbourhood,1,0.6931471805599453,13,NN,0.0,0.0
participation,1,0.6931471805599453,13,VBP,0.0,0.0
philosophical,4,1.6094379124341003,13,JJ,0.0,0.0
possibilities,3,1.3862943611198906,13,NNS,0.0,0.0
precipitating,2,1.0986122886681096,13,VBG,0.0,0.0
repercussions,1,0.6931471805599453,13,NNS,0.0,0.0
sophisticated,2,1.0986122886681096,13,JJ,0.0,0.0
superstitious,2,1.0986122886681096,13,JJ,0.0,0.0
uncomplicated,1,0.6931471805599453,13,JJ,0.0,0.0
understanding,8,2.1972245773362196,13,NN,0.0,0.0
unobtrusively,1,0.6931471805599453,13,RB,0.0,0.0
unprecedented,1,0.6931471805599453,13,JJ,0.0,0.0
unwillingness,1,0.6931471805599453,13,JJ,0.0,0.0
characteristic,2,1.0986122886681096,14,JJ,0.0,0.0
comprehensible,3,1.3862943611198906,14,JJ,0.0,0.0
contemporaries,1,0.6931471805599453,14,NNS,0.0,0.0
dehumanisation,1,0.6931471805599453,14,NN,0.0,0.0
impressiveness,1,0.6931471805599453,14,NN,0.0,0.0
indiscriminate,1,0.6931471805599453,14,NN,0.0,0.0
industrialized,1,0.6931471805599453,14,VBD,0.0,0.0
intellectually,1,0.6931471805599453,14,RB,0.0,0.0
proportionally,1,0.6931471805599453,14,RB,0.0,0.0
psychoanalysis,1,0.6931471805599453,14,VBP,0.0,0.0
recommendation,2,1.0986122886681096,14,NN,0.0,0.0
transformation,2,1.0986122886681096,14,JJ,0.0,0.0
unconventional,1,0.6931471805599453,14,JJ,0.0,0.0
administrations,1,0.6931471805599453,15,NNS,0.0,0.0
anthropological,1,0.6931471805599453,15,JJ,0.0,0.0
anthropologists,1,0.6931471805599453,15,NNS,0.0,0.0
representations,2,1.0986122886681096,15,NNS,0.0,0.0
resourcefulness,1,0.6931471805599453,15,NN,0.0,0.0
revolutionaries,1,0.6931471805599453,15,NNS,0.0,0.0
sanctimoniously,1,0.6931471805599453,15,RB,0.0,0.0
lit,3,1.3862943611198906,3,JJ,12.0,48.0
bald,1,0.6931471805599453,4,IN,9.0,36.0
beer,1,0.6931471805599453,4,NN,3.0,12.0
cult,1,0.6931471805599453,4,NN,15.0,60.0
dash,1,0.6931471805599453,4,NN,5.0,20.0
fare,1,0.6931471805599453,4,NN,22.0,88.0
hast,1,0.6931471805599453,4,NN,10.0,40.0
hone,1,0.6931471805599453,4,NN,10.0,40.0
hymn,1,0.6931471805599453,4,NN,7.0,28.000000000000004
nigh,1,0.6931471805599453,4,JJ,20.0,80.0
pawn,1,0.6931471805599453,4,NN,15.0,60.0
slum,1,0.6931471805599453,4,NN,10.0,40.0
wits,1,0.6931471805599453,4,NNS,15.0,60.0
yarn,1,0.6931471805599453,4,JJ,19.0,76.0
mock,2,1.0986122886681096,4,NN,17.0,68.0
myth,2,1.0986122886681096,4,VB,6.0,24.0
scar,2,1.0986122886681096,4,NN,13.0,52.0
sums,2,1.0986122886681096,4,JJ,3.0,12.0
drew,3,1.3862943611198906,4,JJ,6.0,24.0
pale,3,1.3862943611198906,4,JJ,16.0,64.0
tale,3,1.3862943611198906,4,JJ,14.0,56.00000000000001
folk,4,1.6094379124341003,4,NN,10.0,40.0
host,4,1.6094379124341003,4,FW,4.0,16.0
plan,4,1.6094379124341003,4,NN,3.0,12.0
ship,4,1.6094379124341003,4,VBP,3.0,12.0
whip,6,1.9459101490553132,4,NN,7.0,28.000000000000004
aimed,2,1.0986122886681096,5,VBN,12.0,48.0
amuse,1,0.6931471805599453,5,RB,25.0,100.0
arbor,1,0.6931471805599453,5,NN,7.0,28.000000000000004
badge,1,0.6931471805599453,5,NN,7.0,28.000000000000004
bantu,1,0.6931471805599453,5,VBD,6.0,24.0
broad,3,1.3862943611198906,5,JJ,12.0,48.0
canoe,1,0.6931471805599453,5,VBP,7.0,28.000000000000004
canon,3,1.3862943611198906,5,JJ,20.0,80.0
chaos,2,1.0986122886681096,5,NN,8.0,32.0
chimp,6,1.9459101490553132,5,NN,7.0,28.000000000000004
cigar,4,1.6094379124341003,5,NN,8.0,32.0
coast,1,0.6931471805599453,5,VBP,7.0,28.000000000000004
comic,1,0.6931471805599453,5,JJ,8.0,32.0
crowd,1,0.6931471805599453,5,NN,3.0,12.0
cruel,2,1.0986122886681096,5,JJ,5.0,20.0
drown,1,0.6931471805599453,5,RP,3.0,12.0
fairy,1,0.6931471805599453,5,NN,18.0,72.0
genre,3,1.3862943611198906,5,VBP,16.0,64.0
globe,3,1.3862943611198906,5,NN,11.0,44.0
greed,2,1.0986122886681096,5,NN,5.0,20.0
gusts,1,0.6931471805599453,5,NNS,19.0,76.0
heads,11,2.4849066497880004,5,VBZ,5.0,20.0
jawed,2,1.0986122886681096,5,VBN,21.0,84.0
kills,2,1.0986122886681096,5,NNS,6.0,24.0
limbs,1,0.6931471805599453,5,JJ,3.0,12.0
mercy,3,1.3862943611198906,5,JJ,3.0,12.0
mores,1,0.6931471805599453,5,NNS,9.0,36.0
motif,3,1.3862943611198906,5,VBP,22.0,88.0
myths,3,1.3862943611198906,5,NNS,7.0,28.000000000000004
oddly,2,1.0986122886681096,5,RB,18.0,72.0
paved,1,0.6931471805599453,5,JJ,10.0,40.0
pearl,2,1.0986122886681096,5,NN,5.0,20.0
petty,1,0.6931471805599453,5,JJ,8.0,32.0
prime,1,0.6931471805599453,5,JJ,4.0,16.0
rapid,4,1.6094379124341003,5,JJ,9.0,36.0
seeks,2,1.0986122886681096,5,VBZ,4.0,16.0
socio,7,2.0794415416798357,5,NN,8.0,32.0
theft,1,0.6931471805599453,5,VBD,4.0,16.0
theme,2,1.0986122886681096,5,NN,7.0,28.000000000000004
thief,3,1.3862943611198906,5,JJ,3.0,12.0
toils,1,0.6931471805599453,5,NNS,7.0,28.000000000000004
trial,1,0.6931471805599453,5,NN,11.0,44.0
tribe,2,1.0986122886681096,5,NN,3.0,12.0
trope,1,0.6931471805599453,5,VBP,7.0,28.000000000000004
worse,3,1.3862943611198906,5,RBR,5.0,20.0
abrupt,1,0.6931471805599453,6,JJ,9.0,36.0
airing,1,0.6931471805599453,6,VBG,8.0,32.0
allude,2,1.0986122886681096,6,VBP,15.0,60.0
apathy,1,0.6931471805599453,6,JJ,10.0,40.0
arrest,2,1.0986122886681096,6,RB,5.0,20.0
avenue,1,0.6931471805599453,6,NN,17.0,68.0
barely,1,0.6931471805599453,6,RB,22.0,88.0
beaded,1,0.6931471805599453,6,VBD,13.0,52.0
betray,1,0.6931471805599453,6,NN,5.0,20.0
blurry,1,0.6931471805599453,6,VBP,18.0,72.0
calves,1,0.6931471805599453,6,NNS,9.0,36.0
change,18,2.9444389791664403,6,NN,6.0,24.0
claims,3,1.3862943611198906,6,VBZ,4.0,16.0
comics,2,1.0986122886681096,6,NNS,10.0,40.0
corpus,1,0.6931471805599453,6,NN,9.0,36.0
cracks,3,1.3862943611198906,6,NNS,7.0,28.000000000000004
damage,1,0.6931471805599453,6,NN,9.0,36.0
degree,2,1.0986122886681096,6,NN,3.0,12.0
delved,1,0.6931471805599453,6,VBD,12.0,48.0
denied,4,1.6094379124341003,6,VBD,8.0,32.0
devout,1,0.6931471805599453,6,IN,9.0,36.0
dreads,2,1.0986122886681096,6,NNS,5.0,20.0
dreams,1,0.6931471805599453,6,NNS,3.0,12.0
elicit,1,0.6931471805599453,6,NN,11.0,44.0
epochs,2,1.0986122886681096,6,NN,9.0,36.0
ethnic,1,0.6931471805599453,6,JJ,10.0,40.0
exodus,1,0.6931471805599453,6,VBP,9.0,36.0
fables,1,0.6931471805599453,6,NNS,21.0,84.0
facing,1,0.6931471805599453,6,VBG,4.0,16.0
ferret,1,0.6931471805599453,6,JJ,6.0,24.0
fleshy,1,0.6931471805599453,6,JJ,8.0,32.0
freely,2,1.0986122886681096,6,RB,3.0,12.0
gained,2,1.0986122886681096,6,VBD,4.0,16.0
ghosts,2,1.0986122886681096,6,NNS,4.0,16.0
guilty,3,1.3862943611198906,6,JJ,16.0,64.0
gushed,1,0.6931471805599453,6,VBN,7.0,28.000000000000004
impair,1,0.6931471805599453,6,JJ,14.0,56.00000000000001
inform,2,1.0986122886681096,6,NN,8.0,32.0
island,2,1.0986122886681096,6,NN,3.0,12.0
joyous,1,0.6931471805599453,6,JJ,7.0,28.000000000000004
kitten,1,0.6931471805599453,6,JJ,17.0,68.0
knives,1,0.6931471805599453,6,NNS,3.0,12.0
lament,1,0.6931471805599453,6,NN,9.0,36.0
leaned,1,0.6931471805599453,6,VBD,15.0,60.0
liquor,3,1.3862943611198906,6,NN,12.0,48.0
medium,4,1.6094379124341003,6,NN,9.0,36.0
modern,17,2.8903717578961645,6,JJ,8.0,32.0
morale,1,0.6931471805599453,6,JJ,9.0,36.0
native,13,2.639057329615259,6,JJ,24.0,96.0
novels,5,1.791759469228055,6,NNS,10.0,40.0
orally,2,1.0986122886681096,6,RB,6.0,24.0
outset,1,0.6931471805599453,6,VBP,7.0,28.000000000000004
parent,2,1.0986122886681096,6,NN,3.0,12.0
parole,1,0.6931471805599453,6,JJ,25.0,100.0
phases,1,0.6931471805599453,6,VBZ,6.0,24.0
pilots,3,1.3862943611198906,6,NNS,8.0,32.0
plenty,1,0.6931471805599453,6,JJ,5.0,20.0
prison,2,1.0986122886681096,6,NN,3.0,12.0
racial,2,1.0986122886681096,6,JJ,8.0,32.0
racist,3,1.3862943611198906,6,NN,9.0,36.0
racked,1,0.6931471805599453,6,VBD,10.0,40.0
rebels,2,1.0986122886681096,6,NNS,6.0,24.0
report,1,0.6931471805599453,6,NN,6.0,24.0
repute,1,0.6931471805599453,6,NN,4.0,16.0
resist,1,0.6931471805599453,6,NN,15.0,60.0
rhymes,1,0.6931471805599453,6,VBZ,25.0,100.0
ridden,2,1.0986122886681096,6,NN,8.0,32.0
sacred,1,0.6931471805599453,6,VBD,7.0,28.000000000000004
sapped,1,0.6931471805599453,6,VBD,11.0,44.0
satire,4,1.6094379124341003,6,JJ,10.0,40.0
savage,1,0.6931471805599453,6,NN,9.0,36.0
seemed,1,0.6931471805599453,6,VBD,3.0,12.0
skinny,1,0.6931471805599453,6,VBP,8.0,32.0
slumps,1,0.6931471805599453,6,NNS,9.0,36.0
social,35,3.58351893845611,6,JJ,6.0,24.0
spears,1,0.6931471805599453,6,NNS,8.0,32.0
stated,3,1.3862943611198906,6,VBN,18.0,72.0
struck,3,1.3862943611198906,6,NN,9.0,36.0
subtle,1,0.6931471805599453,6,JJ,10.0,40.0
teased,1,0.6931471805599453,6,JJ,9.0,36.0
termed,4,1.6094379124341003,6,VBN,7.0,28.000000000000004
tokens,1,0.6931471805599453,6,NNS,10.0,40.0
traits,2,1.0986122886681096,6,NNS,18.0,72.0
tribes,3,1.3862943611198906,6,VBP,3.0,12.0
warren,2,1.0986122886681096,6,JJ,8.0,32.0
wisdom,5,1.791759469228055,6,NN,3.0,12.0
account,11,2.4849066497880004,7,NN,11.0,44.0
accuses,2,1.0986122886681096,7,NNS,12.0,48.0
anarchy,1,0.6931471805599453,7,NN,10.0,40.0
another,19,2.995732273553991,7,DT,3.0,12.0
appears,5,1.791759469228055,7,VBZ,5.0,20.0
assumed,2,1.0986122886681096,7,VBD,3.0,12.0
asunder,1,0.6931471805599453,7,JJ,11.0,44.0
atheism,1,0.6931471805599453,7,NN,7.0,28.000000000000004
benefit,3,1.3862943611198906,7,VBP,5.0,20.0
bizarre,1,0.6931471805599453,7,JJ,12.0,48.0
broadly,2,1.0986122886681096,7,RB,15.0,60.0
brought,9,2.302585092994046,7,VBD,21.0,84.0
calling,2,1.0986122886681096,7,VBG,3.0,12.0
comment,4,1.6094379124341003,7,NN,10.0,40.0
concern,5,1.791759469228055,7,NN,6.0,24.0
condemn,1,0.6931471805599453,7,NN,9.0,36.0
content,3,1.3862943611198906,7,JJ,8.0,32.0
context,13,2.639057329615259,7,NN,7.0,28.000000000000004
cottage,3,1.3862943611198906,7,NN,9.0,36.0
crashed,1,0.6931471805599453,7,RB,21.0,84.0
critics,6,1.9459101490553132,7,NNS,20.0,80.0
crosses,2,1.0986122886681096,7,NNS,6.0,24.0
cruelty,3,1.3862943611198906,7,NN,6.0,24.0
culprit,2,1.0986122886681096,7,NN,17.0,68.0
culture,7,2.0794415416798357,7,NN,8.0,32.0
damaged,3,1.3862943611198906,7,VBN,13.0,52.0
decades,4,1.6094379124341003,7,NNS,25.0,100.0
decided,6,1.9459101490553132,7,VBD,7.0,28.000000000000004
deploys,1,0.6931471805599453,7,VBP,7.0,28.000000000000004
despair,3,1.3862943611198906,7,NN,6.0,24.0
despite,3,1.3862943611198906,7,IN,3.0,12.0
diehard,1,0.6931471805599453,7,NN,4.0,16.0
discard,1,0.6931471805599453,7,RB,17.0,68.0
drunken,1,0.6931471805599453,7,JJ,4.0,16.0
duality,3,1.3862943611198906,7,NN,10.0,40.0
efforts,2,1.0986122886681096,7,NNS,4.0,16.0
elusive,3,1.3862943611198906,7,JJ,23.0,92.0
enables,2,1.0986122886681096,7,NNS,8.0,32.0
enacted,2,1.0986122886681096,7,VBN,9.0,36.0
engines,2,1.0986122886681096,7,NNS,8.0,32.0
evident,2,1.0986122886681096,7,JJ,6.0,24.0
evoking,1,0.6931471805599453,7,VBG,8.0,32.0
evolves,1,0.6931471805599453,7,NNS,9.0,36.0
exactly,2,1.0986122886681096,7,RB,5.0,20.0
factory,5,1.791759469228055,7,VBP,6.0,24.0
fantasy,2,1.0986122886681096,7,JJ,16.0,64.0
fascism,2,1.0986122886681096,7,VBP,9.0,36.0
fascist,1,0.6931471805599453,7,JJ,11.0,44.0
fatally,1,0.6931471805599453,7,RB,11.0,44.0
fiction,21,3.091042453358316,7,NN,12.0,48.0
flaming,3,1.3862943611198906,7,VBG,7.0,28.000000000000004
forbids,1,0.6931471805599453,7,NNS,10.0,40.0
forsake,1,0.6931471805599453,7,NN,3.0,12.0
fraught,1,0.6931471805599453,7,VBD,11.0,44.0
freedom,4,1.6094379124341003,7,NN,9.0,36.0
furious,1,0.6931471805599453,7,JJ,19.0,76.0
further,6,1.9459101490553132,7,JJ,8.0,32.0
genteel,1,0.6931471805599453,7,NN,7.0,28.000000000000004
glimpse,2,1.0986122886681096,7,NN,6.0,24.0
graphic,1,0.6931471805599453,7,JJ,7.0,28.000000000000004
growing,3,1.3862943611198906,7,VBG,4.0,16.0
homeric,1,0.6931471805599453,7,JJ,5.0,20.0
hosiery,3,1.3862943611198906,7,VBP,7.0,28.000000000000004
illness,2,1.0986122886681096,7,NN,6.0,24.0
imitate,1,0.6931471805599453,7,NN,21.0,84.0
immense,2,1.0986122886681096,7,NN,9.0,36.0
ironing,1,0.6931471805599453,7,VBG,7.0,28.000000000000004
islands,3,1.3862943611198906,7,NNS,3.0,12.0
jarring,1,0.6931471805599453,7,VBG,10.0,40.0
justify,3,1.3862943611198906,7,NN,7.0,28.000000000000004
keeping,3,1.3862943611198906,7,VBG,8.0,32.0
kindled,1,0.6931471805599453,7,VBD,9.0,36.0
largely,2,1.0986122886681096,7,RB,4.0,16.0
legends,1,0.6931471805599453,7,VBZ,13.0,52.0
loyalty,1,0.6931471805599453,7,JJ,16.0,64.0
mammoth,1,0.6931471805599453,7,NN,12.0,48.0
nuances,3,1.3862943611198906,7,NNS,9.0,36.0
nursery,1,0.6931471805599453,7,JJ,12.0,48.0
ominous,1,0.6931471805599453,7,JJ,9.0,36.0
onerous,1,0.6931471805599453,7,JJ,6.0,24.0
opposed,4,1.6094379124341003,7,VBD,6.0,24.0
pacific,1,0.6931471805599453,7,JJ,10.0,40.0
pawning,1,0.6931471805599453,7,VBG,17.0,68.0
popular,6,1.9459101490553132,7,JJ,6.0,24.0
precise,3,1.3862943611198906,7,JJ,11.0,44.0
prudery,1,0.6931471805599453,7,NN,10.0,40.0
